lncRNA,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128
EWSAT1,0.06173936,-0.10717508,-0.016581893,0.16303629,-0.03345247,-0.016119493,0.12583603,0.18397482,0.0833577,0.15410572,-0.09349213,-0.07696278,-0.14531083,-0.10834821,-0.17331646,0.072049595,-0.085679516,0.038195096,0.020110376,0.06325855,0.016431537,-0.039503753,-0.060810536,0.05613538,-0.033079933,-0.054885045,0.031413864,-0.17433581,0.09004549,0.008087455,-0.15766619,-0.048321184,-0.12350913,0.07235916,-0.09281382,-0.025121186,0.021493306,0.020606162,0.14360479,0.03258863,-0.15838467,-0.13349618,0.12084368,0.06559877,-0.0063793696,0.056385532,-0.14622931,0.34226784,0.12134043,-0.016301408,0.0026364573,0.055502634,-0.12780237,-0.08201454,-0.17132686,-0.05007089,0.025856832,0.045870394,0.07085523,-0.17071284,0.0047020735,-0.20366387,-0.26687026,-0.13299611,-0.015136461,0.37617025,0.09127572,-0.068224825,-0.011013396,0.10777463,0.20770189,0.039304137,-0.18941422,0.03303167,-0.1703271,-0.11603409,0.05714937,0.123982385,0.12128902,-0.1607658,-0.107789345,-0.006539777,0.006637289,0.09465181,0.050213605,-0.028832821,-0.0012242356,-0.08265972,0.030685687,-0.22851026,0.032985765,-0.017970067,-0.1412708,-0.042104945,-0.081794664,0.056809053,-0.0006941655,-0.07740088,-0.010410314,0.02571535,0.20453458,0.06387874,-0.20388462,0.08471001,-0.12414141,0.028789673,0.01948022,0.085600525,-0.122527555,0.014904309,0.09139137,-0.0016745074,0.07139949,-0.079410575,0.15560961,-0.05613002,0.016376901,-0.3290554,-0.05969757,-0.02419948,-0.3796668,-0.044249356,-0.08843111,-0.1290962,0.029131448,0.003830484,-0.10424349,-0.18550697
THAP9-AS1,-0.038262878,0.03959914,-0.35899195,-0.22625479,0.3477327,0.13931906,-0.052637104,0.26649448,-0.0057039186,0.0076308376,-0.006251364,-0.032165293,0.08306618,-0.043480366,0.14622483,-0.021686925,-0.05566529,0.3411196,0.075297005,-0.031353436,-0.06324202,0.19861087,-0.0528847,0.059412472,-0.15492944,0.03198549,0.098394126,-0.096724026,-0.0131216915,0.14661416,-0.09679241,-0.101089045,-0.12741478,0.17663139,-0.27809134,-0.03727479,-0.05736282,-0.11229824,0.03194798,-0.12099237,0.081511855,-0.0393053,-0.10232305,0.029596848,0.04622905,0.20909405,0.0255979,0.08552197,0.37597677,0.16030024,-0.26488084,-0.2366316,0.79511654,-0.04589448,-0.15338454,0.037854083,0.06505653,0.048271496,-0.06665099,0.05379235,-0.07970461,-0.22834758,0.061685547,-0.4953699,-0.0782282,-0.031147625,-0.036078256,-0.009973749,-0.029555215,0.121714234,0.21427564,-0.4157282,-0.0021664486,-0.11070833,0.027785499,0.16963889,0.2410711,-0.8279854,-0.12917429,0.32207656,-0.11172871,0.0015916345,-0.0019739955,-0.15942481,0.013729089,-0.022217372,0.031668726,-0.1601505,0.15808447,-0.06028362,-0.21051466,-0.055473298,0.15512607,0.7448449,0.09365702,0.28249407,0.14239901,0.03109317,0.35215715,-0.1384917,0.14214244,0.024137195,0.08931827,-0.22123572,0.021483729,-0.1075261,0.125116,0.121055804,7.643536e-05,0.1585763,-0.0671777,-0.23715295,0.019199882,0.0285929,-0.59388804,-0.35236734,-0.11505506,0.07823785,-0.60191745,-0.19290443,0.12493864,-0.268143,-0.063562125,-0.03824402,-0.06422718,0.023748413,0.31740874,0.024610033
MROCKI,-0.113948844,0.10281466,-0.070883,-0.13925034,0.08250356,0.13481718,-0.06764083,0.052465495,0.0376262,0.0043461416,-0.11291966,0.026598634,0.094302714,-0.17197308,-0.071222745,0.10764341,-0.01997624,0.07821972,0.07851175,0.04610182,-0.029966908,0.04411491,-0.16422288,0.16831629,-0.009352865,0.10326554,-0.04622436,0.050584354,0.10500743,-0.0034022797,0.06947915,0.048082005,-0.19370212,-0.18951353,0.26638165,-0.11901472,0.083951585,0.36595196,0.2124773,-0.066672474,0.19009078,-0.07252601,-0.076140575,-0.037602965,0.029662987,-0.021486806,0.049171478,-0.15910357,-0.075839154,-0.06344976,0.13410412,-0.08013322,-0.13410614,0.020450572,-0.060242303,0.28639054,0.04885723,0.190955,-0.24043985,-0.121398054,-0.13672826,0.034623932,-0.039035507,0.01304316,-0.11707214,-0.07795868,0.07606547,-0.23167147,0.09375384,0.21820675,-0.027937803,0.04265909,-0.07767231,-0.075271696,0.18817243,0.002656578,0.0026996941,-0.10504259,-0.09218692,-0.05694315,0.10936484,0.09907607,-0.2741184,0.12869057,0.067974925,-0.0056559206,-0.15193613,0.14968906,0.07055706,-0.20629528,-0.041500308,0.039804813,-0.015662938,-0.13082579,-0.16505036,-0.020205608,-0.012450473,-0.029474393,0.079184934,0.036937166,-0.08621711,0.058112375,-0.012785571,0.052714244,0.10503508,-0.0928845,-0.0770158,-0.08330356,-0.02033518,-0.19645306,-0.074171536,0.08893447,0.056375146,0.14754662,-0.13733746,-0.06367928,-0.047181606,-0.060287893,0.08118752,-0.11503218,0.040252667,0.08582612,0.010871196,0.07162269,-0.0027799532,-0.121206746,-0.0111507755,-0.074157365
MIR205HG,0.14415835,-0.005800862,0.16037399,-0.15127973,0.042098023,0.041239545,0.051556442,-0.065296024,0.036080997,0.06331593,0.0882709,-0.2592101,-0.1733065,0.054476682,-0.14102696,0.051887065,0.08489549,0.12631609,0.0151152415,-0.033855572,-0.010747159,-0.05996009,-0.15801406,-0.12045552,0.07635049,-0.06763099,-0.13745385,-0.011700912,-0.07807905,-0.11344086,0.06600022,-0.08896753,-0.1279559,-0.1390935,0.13915746,-0.07348556,-0.021417255,-0.11017309,-0.08365202,0.04222207,0.08532152,0.049635027,0.018458266,-0.1456057,-0.046366174,-0.007546455,0.024031745,-0.08577961,-0.14709951,-0.08270598,0.020608759,-0.013723022,-0.15430062,0.06123151,-0.07196533,0.10081057,0.03322612,0.16576627,0.00527164,-0.017634926,-0.15668185,0.13658185,-0.1994112,-0.064372934,-0.025817519,0.06119732,0.02614631,0.016117383,-0.004129208,0.029292885,-0.03619942,0.048454598,-0.08087848,0.21281675,0.14856456,-0.1012689,0.11120411,-0.032159466,0.051785253,0.16296798,0.072316274,0.014727085,-0.04090298,-0.03790174,-0.033757,0.11169408,0.031167287,0.07566936,-0.03950349,-0.11005729,-0.1560941,-0.16733325,0.029884927,-0.00052555086,0.04099651,-0.04346266,-0.027938956,0.03104845,0.09393673,0.07600028,-0.0032615373,0.06018999,-0.11892164,0.1436445,-0.016462334,0.14467853,0.017040834,-0.21189444,0.06175888,-0.08013049,0.04500046,0.02676263,0.31762752,0.01802342,-0.01295887,-0.13835934,-0.0058357096,0.13277693,-0.0833942,-0.011223571,0.09196818,0.16087869,-0.1366995,-0.26031664,-0.27362305,0.14371368,0.010319377,-0.16531344
LINC01133,-0.1172216,-0.08638579,0.1494674,0.068507314,-0.076826595,0.052523687,0.0052758018,0.08775117,0.061810624,0.034948193,0.030636968,0.017813621,0.06359461,0.10391565,-0.11007932,-0.06793272,0.03692274,-0.10904536,0.0645389,0.18322055,0.066023834,0.1452566,-0.0019493785,0.06250307,0.0053668953,-0.062117696,-0.12685598,-0.114903815,-0.008704949,0.024322487,-0.010117804,-0.1190795,-0.025404554,0.09832762,0.12539542,0.06179303,0.18456115,-0.06538878,0.0107926205,-0.044587705,-0.0064012487,-0.009668732,0.07748334,-0.15972704,-0.03705866,-0.012941736,0.18993226,0.0038591796,0.06311723,-0.22606026,-0.14128876,0.15889288,-0.21115455,-0.019103227,0.050284207,-0.08172916,0.06548835,0.10444057,-0.010303326,0.041979622,-0.0073562427,-0.0043764147,-0.18678558,0.09943983,0.081741445,0.05722953,0.15920308,0.062424317,0.037535373,-0.17977822,-0.1299824,0.009211379,-0.08613334,0.10626927,-0.029786523,-0.17309143,0.06626148,-0.09525391,-0.023503982,-0.31135097,0.08363331,0.025499066,-0.11209095,0.010229603,0.06674996,-0.054821085,-0.012750285,-0.17507832,-0.03722288,-0.031027772,-0.10456441,0.0074035823,0.006864893,-0.10302819,-0.032264277,-0.067172505,0.15926889,0.14701724,0.0015049321,-0.08388697,-0.04205632,0.056728356,-0.06047889,-0.030496866,-0.110453874,0.074934095,-0.04195606,-0.009539955,-0.11727673,-0.068299375,-0.07736608,-0.06024447,0.06374416,-0.20485356,-0.013944483,0.090050034,-0.012359708,0.10539046,0.06520007,-0.101191096,0.07566875,0.053652,-0.08062816,0.10402352,0.075180225,-0.0035957736,-0.033156414,-0.089514956
MINCR,-0.13310516,-0.10194893,0.09742691,0.08150392,0.049632497,-0.04634163,0.17014234,0.055966504,0.12318881,0.01611343,-0.073125765,-0.032908425,-0.060501453,0.08556466,-0.016691025,-0.09837576,0.043216087,-0.07924849,-0.19980167,0.027133053,-0.12490418,-0.17952964,-0.021793664,-0.04980443,-0.08320904,-0.0185722,0.089572795,-0.18175215,0.002094476,0.12044377,-0.037321214,-0.20515317,0.076749936,0.02549067,-0.09322566,0.057126824,0.0565353,0.06687619,0.072738506,0.0435217,-0.1164178,-0.09018937,-0.03417948,-0.10393166,-0.044305038,0.27823287,0.008876676,-0.008591104,0.02991512,0.06470923,0.11969677,0.08880026,0.023713322,0.0130003095,-0.012347049,-0.039931405,0.025321133,-0.009906454,-0.059549242,-0.043381862,0.08901501,-0.15093832,-0.007343318,-0.21536109,-0.016055843,0.029543811,-0.27239725,-0.049477253,-0.15797938,0.1547473,-0.036828868,0.05333039,0.167867,-0.16831109,0.13430926,-0.13262981,-0.03130034,-0.036218014,-0.025987174,-0.08092348,-0.09800358,0.2194097,-0.0457993,0.11043511,-0.06399604,0.09667623,0.020354563,0.06313823,-0.092971645,-0.10299529,-0.016888872,-0.050642658,-0.014126634,-0.078379944,0.11216714,0.10220883,-0.097487785,0.10067876,0.027785387,-0.0270192,0.093361564,-0.06333406,0.08128793,-0.03930387,0.022204397,-0.013444762,-0.05392111,-0.06317466,-0.20899767,-0.09526022,0.041049168,0.06483477,0.05915074,0.012429608,0.08289686,-0.057838287,0.06930726,-0.11284811,-0.07461372,-0.11603625,0.1656574,0.051195085,-0.054614797,0.04950161,-0.018276187,-0.036199406,-0.09401827,0.04315992
IGFL2-AS1,0.07225951,0.029211868,-0.06138381,0.14210163,0.21662146,-0.13591905,-0.10609603,-0.27700573,-0.05963469,0.052769817,-0.11460355,0.06552776,-0.02200564,0.074978754,-0.036051933,0.15062797,0.14988776,-0.025118772,-0.031944435,0.025779055,-0.21638498,0.028195502,-0.059565164,-0.03885332,0.004026029,0.10007785,0.23507892,-0.13196777,0.21762143,0.10669732,0.11477226,-0.031421743,-0.10419157,0.013951816,0.13433105,0.11713304,-0.08772912,0.00010021415,-0.26473898,0.035071284,-0.17474021,-0.045647603,-0.18243693,-0.08255952,0.0712286,-0.0014969431,0.056216333,-0.04953725,-0.18557116,-0.057132285,0.035729174,-0.10261984,-0.09769028,-0.03652815,-0.072019495,0.17523722,0.685419,-0.22042853,0.057836547,-0.03247267,0.17848901,0.29237816,0.045965336,-0.16140468,0.13307212,-0.001311488,0.032768868,0.18675752,-0.030319406,0.07391492,0.22573628,-0.108744785,-0.13497978,-0.11260136,0.093072124,-0.11686082,0.2017518,0.0036984899,0.18537779,-0.016486898,-0.108973965,-0.14522526,-0.14427367,-0.010671135,0.027373506,-0.054716136,0.08912741,-0.11548005,0.006797504,-0.17607136,0.06574744,-0.082910575,-0.04221669,0.07804591,-0.097141385,0.14927112,-0.14367855,0.014028293,0.05587331,-0.27183732,0.15604272,-0.09036999,0.06437637,0.3095521,-0.08980986,0.13777949,0.059221607,0.027417835,0.6833415,0.23789488,0.18009429,0.14967857,0.15174048,-0.08050728,-0.027660556,-0.10782109,-0.0706479,-0.17540339,0.051787775,-0.16814789,0.102906756,0.047039844,0.21167979,0.07086074,-0.058859237,-0.02052121,-0.017373705,-0.12178865
LINC01857,0.0004254101,0.25890684,-0.02886197,-0.03536719,0.036198445,-0.014830969,0.36264744,-0.13849731,0.2661917,0.085092984,0.1602051,-0.011998769,0.005945037,0.054868177,0.31638402,0.11361627,-0.002048501,-0.039410442,-0.12824929,0.011733421,0.16920367,0.037247363,-0.004090088,-0.113593645,-0.10386416,-0.07039204,-0.05368375,-0.19738232,0.18756749,-0.12106962,-0.033917166,0.10812692,0.15005024,-0.101295054,0.09280168,0.033476975,0.019003564,0.026985122,-0.62352437,-0.060687132,0.027444167,0.11728306,-0.10530899,-0.020412488,-0.4408693,-0.05812737,-0.077697806,0.3037914,0.19166243,0.07535746,0.1079643,0.07612982,-0.33728865,0.024169251,0.14351578,0.17703533,-0.1288085,-0.106330566,0.10397765,-0.07642552,-0.0059948685,-0.26407826,0.0023079608,0.09405125,0.082627274,-0.12431568,-0.048102755,-0.08955122,0.019032888,0.09524383,0.07110422,-0.017206337,-0.08044134,0.0027530456,0.19916081,0.0060817725,-0.018895831,0.092886254,0.15649618,-0.17232189,-0.037604142,-0.11176679,0.122835495,0.03707234,-0.07966188,0.10015622,-0.06924385,0.054050807,-0.089258336,0.0047455197,0.030979335,0.12216277,-0.36270243,0.19005325,0.05361338,0.07611922,0.2977522,0.08330407,0.08420149,-0.03850971,-0.11950242,-0.08779915,-0.23120502,-0.010978489,0.07303177,0.1925931,0.46681705,-0.031634063,-0.16993156,-0.09092528,-0.02782088,0.073644936,-0.17452638,0.2847042,-0.07729065,0.06522639,-0.1061926,-0.020683259,0.0817887,-0.051925585,0.33397758,-0.13564761,-0.12945177,-0.1296937,-0.034394853,-0.18351588,-0.06874421,-0.03447583
HOXC13-AS,-0.04043515,0.055167884,0.00248841,0.024044087,0.00087649585,0.10982803,-0.082810335,-0.010927357,-0.17746083,0.12863094,-0.109412014,-0.1399181,-0.040379006,-0.0045400113,-0.12865958,-0.020774264,0.0049933526,0.074729994,0.09030871,0.10613865,0.016666006,0.06479783,0.0550958,0.07720166,0.02335403,0.12482977,0.2076235,0.12609802,-0.03336652,-0.044108763,-0.032074835,-0.09664186,-0.104778856,0.018941589,0.07962334,0.085046254,-0.07451505,-0.008228871,0.014211349,-0.22613813,0.041159373,-0.057124056,-0.039116543,0.1477879,0.052595418,-0.35386983,0.010112873,0.038142413,-0.032150596,0.10995475,0.059261106,-0.0287155,-0.008671312,-0.1329853,0.15113066,-0.08391662,0.07738997,-0.01862694,0.023466459,0.0085861245,0.17336187,-0.04469286,-0.048325084,0.065200195,0.12203331,0.10693487,0.019795338,-0.06854065,0.035582505,0.009261783,0.038913883,-0.0255323,-0.018669995,-0.17565885,-0.14683543,0.007832658,0.04672912,-0.013991951,0.13394465,0.06797698,0.10954054,0.004602502,-0.0012099429,0.080130234,-0.060135957,0.043197747,-0.044528577,0.04161814,-0.05083223,-0.05823614,-0.09119211,-0.021448806,-0.0009657097,0.063177444,-0.013801567,0.009816684,0.011419336,-0.02878323,-0.14535743,-0.08290723,-0.02005466,-0.0013714051,0.11841522,-0.14626862,0.10238306,0.0053975363,-0.09125891,0.02129203,-0.06520196,0.025675513,0.00067278545,0.052502617,-0.11039229,0.19219625,0.034730583,-0.0069786897,-0.055192433,-0.17763384,-0.05174941,0.043940168,-0.11521876,-0.054153584,0.067903474,-0.04288553,0.018315004,-0.23193574,0.11808494,0.026323263
EMX2OS,0.035373863,-0.0030846125,0.12507373,-0.11451021,0.016402328,0.13727906,0.010026492,-0.11730668,-0.023955258,0.05115545,-0.07348783,-0.0046779173,-0.033404548,0.013277922,-0.07291511,-0.106859215,0.059373178,-0.074051894,0.06038853,-0.05876029,0.007422039,0.027773626,-0.041197743,-0.006197477,-0.026462872,0.12174839,-0.023871185,0.09268484,0.07098424,0.060150966,0.04339319,-0.04502992,0.18008843,-0.11865471,0.07213293,0.047310833,-0.028947866,-0.023796549,-0.035391748,-0.08446004,0.06792652,-0.08340456,-0.06728131,-0.027132878,-0.08401006,0.0055192537,0.010484376,-0.08269712,0.045029055,0.16967522,0.07295428,0.044709936,-0.09085955,0.053559843,0.14257336,-0.1310488,0.19732742,0.060647104,0.05300469,-0.013635688,-0.09088083,-0.12489696,-0.112903096,0.17730094,0.16636539,-0.09328455,0.06800084,-0.037343197,-0.02138245,0.047933366,0.057299774,0.021408536,0.051538885,-0.086701535,0.11818594,0.16531162,0.078525476,-0.005527204,-0.09480102,0.06689175,-0.07629001,0.15302193,-0.19667551,0.0010123451,0.10576224,0.03517185,0.07169082,0.078459986,0.056024782,0.105171196,0.018059377,0.06850509,0.14931102,-0.009781615,0.021272853,-0.001627386,-0.026877753,-0.013399242,-0.07826576,0.07846171,0.03263086,0.08317807,0.05694927,-0.06626854,-0.045897443,0.1052616,-0.0068516657,0.22982197,0.08299846,-0.06660523,0.041127115,0.020127647,0.035770204,0.03184353,0.12241469,0.01626871,0.030449681,-0.042262614,-0.007206649,0.06277554,-0.14912452,0.05398921,0.034298874,-0.053716056,0.0815478,0.13649648,0.09150248,-0.061008967
LINC01094,0.06264425,0.11508749,0.15496142,0.012202756,0.03218041,-0.060893107,-0.024434712,-0.053545244,-0.1756754,0.0053356867,-0.01951298,-0.09216335,0.13075201,0.11349866,0.046033982,-0.037910435,0.010236232,0.091174915,-0.05198042,0.10459128,-0.07556453,-0.087074146,-0.0014225021,0.21191895,-0.15323086,-0.009321747,0.07654682,-0.18369216,-0.05943243,-0.0834753,-0.0228105,0.021022992,-0.03887195,0.14718987,0.09561107,-0.04891168,-0.01913685,-0.2710311,-0.15430173,0.30124927,-0.0080032805,0.019485973,0.011041724,0.012990918,0.073093235,-0.026413316,0.086127646,-0.12344638,0.111714706,0.07205641,0.12841466,0.011020469,0.060949333,0.0555297,-0.10048021,-0.019565955,-0.25317127,0.15752842,0.22218081,0.0073974333,-0.09988573,0.041067723,0.07746343,-0.17412843,0.046898562,0.18782821,-0.1371232,0.029047238,-0.010678388,-0.11415988,0.10014444,-0.031265363,0.049678933,0.09726217,0.07444459,-0.1900605,-0.2234742,-0.119036146,-0.16690964,-0.020041531,0.0645354,-0.0065456266,0.03223317,-0.022216305,-0.006172957,0.023378886,0.08943966,0.06357262,-0.0018311657,0.05757934,0.15307142,0.06569291,-0.079360306,0.0029602922,-0.17648731,-0.010942048,-0.13621561,0.12737417,-0.015264113,-0.07154826,-0.07705876,-0.036737937,0.007990425,0.036604486,0.10054592,0.071534246,-0.03790045,-0.02533874,-0.013922167,0.019994335,-0.07515104,0.007659056,0.07057106,0.011278807,-0.027199643,-0.06058799,-0.19784233,0.059529055,0.102322735,-0.051253248,-0.1689298,-0.08097175,-0.18815392,0.043961763,0.11006851,-0.11781819,0.20508797,-0.02882268
NR2F1-AS1,-0.042079017,-0.100682214,0.036198154,-0.081238165,-0.020028451,-0.10098556,-0.0647757,-0.12140877,-0.040183056,0.029007243,-0.025537686,0.0587501,-0.08216223,-0.23730558,-0.048373513,-0.20225602,0.03881642,-0.12800926,0.047393527,-0.2807814,0.052862033,0.026567357,0.113029316,-0.059036184,0.14434843,-0.04426687,0.18494631,0.05531034,0.03415454,-0.020133842,-0.05623863,-0.027392082,-0.16720445,-0.06731632,-0.11590607,-0.05260739,-0.009372579,-0.009599929,0.1605113,-0.1013376,-0.032706667,0.15144248,-0.027567968,-0.10431632,-0.15975478,0.022815438,-0.1501873,-0.0040081786,0.26450464,0.03401342,-0.0142012965,0.049056217,-0.006367144,0.060993493,0.062244076,0.036052708,-0.08724311,-0.020793896,-0.17337973,-0.20351869,-0.061069164,0.17316243,0.044175055,-0.01895895,0.08841741,-0.24498704,0.20061375,-0.016148737,-0.007497363,-0.056424826,0.041375566,-0.41210786,0.07471076,0.03993206,-0.14121622,0.00595872,0.027041383,0.122443035,-0.12343283,-0.050692767,-0.13572776,-0.05811503,0.027057245,-0.09196251,0.2109833,-0.042118527,-0.19615626,-0.082489304,-0.002936738,-0.083465375,0.01561236,0.067022614,0.11471008,0.029211847,-0.025494471,-0.11872207,0.08582991,-0.037402175,-0.13505735,-0.063269794,-0.072588764,0.0005152321,0.085729584,0.021901883,0.14410052,0.101107754,-0.0068443688,0.0821841,-0.029137613,0.034851782,0.21553893,-0.14713652,0.07044592,-0.13721979,-0.017102137,-0.06382054,0.12903105,0.04733529,-0.03216959,0.020952769,0.1404935,-0.091916844,-0.04118149,0.1191907,0.073454246,-0.06376689,-0.15446885,0.0810623
GRIK1-AS1,-0.0390638,-0.25858048,0.09898607,-0.0009428243,-0.0002620833,-0.04915935,-0.111036316,0.17442375,0.059576754,-0.035826873,0.12797001,0.066452876,-0.14722942,0.0900303,0.056856804,0.10014683,-0.01643612,-0.0014881361,-0.06388505,-0.06293382,0.032817587,0.06693925,-0.03422098,0.03732899,0.0019983146,0.14367317,-0.017780188,0.11090033,0.001976128,-0.05286022,0.10518399,0.095388405,-0.012055109,-0.093353,-0.21899004,-0.00024646244,-0.060337983,-0.089070536,-0.14540529,0.03132344,-0.073461086,0.12694106,0.12873791,0.11649762,0.07066085,0.036115777,-0.012066306,-0.040185828,0.0981309,-0.0153477695,-0.059149306,-0.03692722,0.043897077,-0.15443277,0.18609929,-0.08544338,0.12537703,-0.0919804,-0.09783224,0.106481105,-0.13727303,0.17765048,-0.12193246,-0.036535133,-0.04834354,0.11114863,0.07683273,-0.18348806,0.18665016,0.13645324,0.0013554252,0.04179948,0.091636226,0.09589659,0.065348096,-0.0104129305,-0.021248113,-0.09828566,-0.4506767,-0.05970024,-0.022994978,-0.058011487,0.093494624,0.17660952,-0.08260062,0.057444617,0.12743418,-0.11624182,0.01900684,0.004619965,-0.14969766,0.17213726,-0.14606383,0.044649165,-0.06682338,0.185214,-0.10353961,-0.00085493526,-0.035542484,0.110505015,-0.06357996,0.016911812,0.26328662,0.09245741,-0.045020472,-0.0026505897,-0.08166092,0.0578144,-0.0573227,-0.081551656,0.032170102,0.046438083,0.16892399,0.014879266,-0.00084818056,-0.08921685,0.008465663,0.058128208,0.17370512,0.0048359036,0.21062048,-0.20823196,0.10847427,0.12597634,-0.013790779,-0.23802038,0.07782309,0.11355173
EIF3J-DT,0.0027646478,-0.025989234,0.033584904,0.12408304,-0.11664161,0.16293144,0.1678709,-0.05935593,-0.028646326,0.029080398,0.09518373,-0.018357052,-0.14029081,-0.108126596,-0.12525313,0.097234696,0.06906578,-0.010846164,0.16802925,-0.11551783,0.08742232,0.08033287,-0.1553213,0.058100898,-0.22564517,0.007593264,0.04591315,0.2131849,-0.06565356,-0.00026543927,-0.021968868,-0.20194982,0.028407715,0.073254086,0.08694662,0.21768099,-0.04989081,-0.04017797,-0.18796608,-0.034880377,0.12157311,-0.087487146,-0.04630512,0.00029744755,-0.1635199,-0.12246202,-0.16606314,0.14452806,-0.037558608,0.13180925,-0.12625869,0.06832928,-0.11892009,0.07923203,0.06301692,-0.026961673,0.028312173,0.07255563,-0.16861749,-0.12015467,-0.10513562,-0.15246475,-0.1114874,-0.016481379,0.03410438,-0.017414793,-0.024013033,-0.1302172,-0.1724126,-0.33937216,0.028184129,-0.01187264,0.08297927,-0.17096232,-0.013731812,0.056363102,0.05083101,0.04901904,-0.035572927,-0.12550184,0.028103579,0.19010921,-0.21405208,-0.03891373,0.009633389,0.113446146,-0.00532035,0.059469335,-0.0034385445,0.03544874,-0.053324018,0.057068307,0.131442,-0.2748847,-0.2559679,0.15175489,0.01921944,-0.036381416,0.021407738,0.10524819,-0.003821048,0.022870518,-0.05245457,-0.049896583,-0.03184121,0.12402151,-0.063640386,-0.0019201667,0.29543453,0.036441956,0.03633905,-0.039707948,0.03201358,-0.44709256,0.08912413,0.02011775,-0.06900017,-0.04453842,-0.080597974,0.057374917,-0.0026837098,-0.01870174,-0.05669283,0.03424986,0.04740729,0.0981968,0.045763362,-0.17282945
COMETT,0.093248256,-0.053754687,-0.0042783804,0.044430695,-0.065281115,-0.055059433,0.01951732,0.083791964,0.100995034,-0.04857801,-0.044533268,0.054132495,-0.26531726,0.06801787,-0.112916745,-0.110652916,0.15036507,-0.04068092,-0.0811774,-0.11982754,0.009363603,-0.02617527,0.09090792,0.105130106,0.004020159,-0.115172274,0.07084217,-0.061451662,-0.10064106,0.10984409,-0.013983379,0.0714253,0.0055117304,-0.022009501,-0.13682185,0.082256615,0.012926753,0.025228858,0.12899551,-0.10005622,-0.034520157,0.0726377,-0.14941879,-0.010526248,-0.107380144,0.18495333,-0.10713684,0.09729973,-0.007689733,-0.017581373,0.034799114,0.027212484,-0.17785376,0.06848838,-0.11976595,-0.036751993,0.09745379,-0.07177441,-0.08490031,-0.11915553,0.050133165,0.14555424,-0.10686865,-0.016515361,0.007704156,0.005927236,-0.023000592,-0.226671,-0.027518747,-0.04761769,0.11131908,0.028735125,0.04250758,-0.06501336,-0.061139654,-0.21867396,0.1396953,0.06170989,0.08517071,-0.005904613,0.049145702,0.050064392,-0.03284082,0.0136475535,0.0886807,-0.030849744,-0.11321611,-0.14168134,-0.17617612,-0.19792774,0.05266509,0.04357436,-0.0074592168,-0.0134537555,-0.062221102,-0.064819105,-0.1841805,0.06615923,0.021212986,0.013297651,0.08754855,-0.08246004,-0.1708307,-0.1698968,-0.04561275,0.051970452,-0.03921626,-0.25100493,-0.08418034,0.026072824,-0.09301011,-0.016146703,0.038631886,-0.07717794,0.06947744,-0.010240066,-0.17342192,0.093522325,0.1743853,-0.08611163,0.06726635,0.03476504,0.075798176,-0.04271611,-0.062041365,-0.043040834,0.00062829535,-0.0047294484
